date,open,high,low,close,volume
2010-11-25,1.33332,1.33870,1.32864,1.33580,31788
2010-11-26,1.33579,1.33611,1.32001,1.32395,26320
2010-11-29,1.32792,1.32999,1.30638,1.31248,51722
2010-11-30,1.31238,1.31497,1.29685,1.29820,90590
2010-12-01,1.29818,1.31780,1.29707,1.31379,80938
2010-12-02,1.31379,1.32468,1.30599,1.32086,75411
2010-12-03,1.32086,1.34376,1.31927,1.34135,66269
2010-12-06,1.33773,1.34218,1.32459,1.33072,65677
2010-12-07,1.33072,1.34000,1.32576,1.32604,68845
2010-12-08,1.32591,1.32796,1.31798,1.32609,70761
2010-12-09,1.32609,1.33223,1.31643,1.32378,65733
2010-12-10,1.32377,1.32819,1.31785,1.32218,51901
2010-12-13,1.31937,1.34329,1.31821,1.33900,63915
2010-12-14,1.33883,1.34979,1.33627,1.33774,75026
2010-12-15,1.33770,1.33809,1.32078,1.32125,75991
2010-12-16,1.32127,1.32655,1.31809,1.32431,63772
2010-12-17,1.32409,1.33581,1.31329,1.31864,62010
2010-12-20,1.31812,1.31849,1.30943,1.31306,64047
2010-12-21,1.31306,1.32014,1.30732,1.31002,64171
2010-12-22,1.31000,1.31806,1.30780,1.30987,56291
2010-12-23,1.30991,1.31512,1.30550,1.31123,50850
2010-12-24,1.31112,1.31475,1.30976,1.31188,26504
2010-12-27,1.31110,1.31695,1.30716,1.31635,41796
2010-12-28,1.31633,1.32740,1.30940,1.31140,55116
2010-12-29,1.31140,1.32378,1.30827,1.32242,51728
2010-12-30,1.32242,1.33137,1.32139,1.32863,49199
2010-12-31,1.32859,1.34238,1.32843,1.33852,42865
2011-01-03,1.33436,1.33947,1.32500,1.33598,60310
2011-01-04,1.33596,1.34298,1.32923,1.33068,76600
2011-01-05,1.33047,1.33248,1.31262,1.31490,73870
2011-01-06,1.31488,1.31698,1.29969,1.30024,67419
2011-01-07,1.30018,1.30209,1.29045,1.29060,73465
2011-01-10,1.28745,1.29638,1.28713,1.29508,60599
2011-01-11,1.29508,1.29905,1.29070,1.29732,67729
2011-01-12,1.29732,1.31428,1.29621,1.31322,72011
2011-01-13,1.31322,1.33829,1.30886,1.33634,69669
2011-01-14,1.33634,1.34521,1.33142,1.33868,68662
2011-01-17,1.33812,1.33847,1.32441,1.32932,58608
2011-01-18,1.32932,1.34622,1.32527,1.33865,77228
2011-01-19,1.33865,1.35379,1.33680,1.34728,77458
2011-01-20,1.34711,1.35218,1.33958,1.34717,77834
2011-01-21,1.34717,1.36247,1.34485,1.36204,71777
2011-01-24,1.36388,1.36852,1.35407,1.36370,63361
2011-01-25,1.36372,1.37038,1.35742,1.36808,73952
2011-01-26,1.36806,1.37212,1.36449,1.37121,66210
2011-01-27,1.37121,1.37572,1.36385,1.37325,64438
2011-01-28,1.37325,1.37458,1.35831,1.36099,62035
2011-01-31,1.35866,1.37391,1.35699,1.36929,68841
2011-02-01,1.36931,1.38422,1.36880,1.38289,74138
2011-02-02,1.38284,1.38612,1.37689,1.38101,71238
2011-02-03,1.38101,1.38246,1.36090,1.36333,74375
2011-02-04,1.36333,1.36492,1.35431,1.35798,68182
2011-02-07,1.35590,1.36262,1.35079,1.35817,71165
2011-02-08,1.35817,1.36881,1.35720,1.36249,76936
2011-02-09,1.36249,1.37428,1.36106,1.37318,69004
2011-02-10,1.37318,1.37318,1.35771,1.36018,66717
2011-02-11,1.36014,1.36202,1.34972,1.35504,63118
2011-02-14,1.35060,1.35582,1.34280,1.34883,73226
2011-02-15,1.34883,1.35504,1.34609,1.34866,77559
2011-02-16,1.34865,1.35879,1.34619,1.35680,85038
2011-02-17,1.35666,1.36183,1.35368,1.36087,80936
2011-02-18,1.36087,1.37144,1.35459,1.36921,79872
2011-02-21,1.36972,1.37147,1.36471,1.36752,51323
2011-02-22,1.36749,1.37030,1.35269,1.36497,96618
2011-02-23,1.36495,1.37863,1.36460,1.37479,82162
2011-02-24,1.37482,1.38198,1.37040,1.37992,88850
2011-02-25,1.37992,1.38377,1.37237,1.37529,72937
2011-02-28,1.37529,1.38544,1.37111,1.38057,75667
2011-03-01,1.38057,1.38538,1.37642,1.37759,77872
2011-03-02,1.37759,1.38897,1.37430,1.38648,74828
2011-03-03,1.38647,1.39710,1.38327,1.39689,73132
2011-03-04,1.39689,1.40064,1.39412,1.39863,66024
2011-03-07,1.39889,1.40356,1.39554,1.39679,79718
2011-03-08,1.39671,1.39880,1.38632,1.39042,68617
2011-03-09,1.39042,1.39411,1.38554,1.39078,78104
2011-03-10,1.39065,1.39239,1.37753,1.37975,84787
